artist,song,link,text
Heaven help the boy who won't reach twenty-one,  
Heaven help the man who gave that boy a gun.  
Heaven help the people with their backs against the wall,  
Lord, Heaven help us all.  
Heaven help us all, heaven help us all, heaven help us all, help us all.  
Heaven help us, Lord, hear our call when we call.  
Now I lay me down before I go to sleep.  
In a troubled world, I pray the Lord to keep, keep hatred from the mighty,  
And the mighty from the small,  
Heaven help us all.  
Oh, oh, oh, yeah!  
Heaven help us all.

"

Bon Jovi,Helter Skelter,/b/bon+jovi/helter+skelter_20022286.html,"When you get to the bottom  
You go back to the top of the slide  
And you stop and you turn  
And you go for a ride  
Till you get to the bottom  
Then you see me again  
Do you, don't you want me to love you?  
I'm coming down fast, but I'm miles above you  
Tell me, tell me, tell me the answer  
You may be a lover but you ain't no dancer  
Helter skelter  
Helter skelter  
Helter skelter  
Do you, don't you want me to make you?  
Coming down fast I don't want me to break you  
Tell me , tell me, tell me the answer  
You may be a lover but you ain't no dancer  
Helter skelter  
Helter skelter  
Helter skelter  
When you get to the bottom  
You go back to the top of the slide  
Where you stop and you turn  
And you go for a ride  
Till you get to the bottom  
And I see you again  
Do you, don't you want me to love you?  
Coming down fast I'm right above you  
Tell me , tell me, tell me the answer  
You may be a lover but you ain't no dancer  
Helter skelter  
Helter skelter  
Helter skelter  
  

"

Bon Jovi,Hollywood Dreams,/b/bon+jovi/hollywood+dreams_20525153.html,"Now I've always been a dreamer  
I've had these fantasies run through my mind  
The vivid memories of days we spent together  
They seem so long ago  
Why'd you have to leave me, why'd you let me go  
  
We're used to chasing rainbows, but they're not hard to find  
My baby used to love me, fame left it all behind  
Now I've become a prisoner, locked up behind four walls  
You say I've got life easy, but I've got no life at all  
So now I've made the grade, they know who I am  
I've made it to the top a lonely man  
  
Those hot lights and Hollywood dreams  
Can't bring back the love that you gave to me  
Headlines and star on the rise  
I lost you chasing those Hollywood Dreams  
  
Smile for the cameras is all they ever say  
Transmitting my emotions a thousand miles away  
They chase me through the streets, calling out my name  
I'm coming home to you, this life is driving me insane  
Climbing up those stairs, knocking on the door  
She don't recognize me or want me anymore  
  
Those hot lights and Hollywood dreams  
Can't bring back, the love that you gave to me  
Headlines and star on the rise  
I lost you chasing those Hollywood Dreams  
  
Those hot lights and Hollywood Dreams  
Can't bring back the love that you gave to me  
Headlines and star on the rise  
I lost you chasing those Hollywood dreams  
Hot lights and Hollywood dreams  
Can't bring back, the love that you gave to me  
Headlines and star on the rise  
I lost you chasing those Hollywood dreams  
Hot Lights  
The spot lights can't bring back you're love to me  
Chasing those Hollywood...

"

Bon Jovi,Homebound Train,/b/bon+jovi/homebound+train_20022224.html,"When I was just a boy  
The devil took my hand  
Took me from my home  
He made me a man  
So, don't talk to me about sympathy now  
Cause you can't dance if you  
Take a chance on your rosary  
  
I'm going down, down, down, down, down  
On the homebound train  
  
It's been a millions years  
That I been gone  
I been everywhere, now I'm heading home  
Been a lot of girls, but  
There's a woman I know  
Said don't take no plane  
Better take a train  
Cause I like it real slow  
  
All the way back home  
On the homebound train  
I'm going down, down, down, down, down  
On the homebound train  
  
I'm on my way  
I'm heading home  
To be with my baby  
Where I belong  
Coming down the tracks now  
See, I done my time  
I'm going back now  
To that home of mine  
Well, here I come baby  
  
Here I come baby  
Here I come baby  
  
All the way back home  
On that homebound train  
I'm going down, down, down, down, down  
On that homebound train

"

Bon Jovi,Hook Me Up,/b/bon+jovi/hook+me+up_20022149.html,"Hello, is there anybody out there?  
I'm alone hanging by a thread  
Everywhere around the world  
Everybody's waiting for someday  
Calling out around the world  
Maybe someday might be tonight  
  
[Chorus:]  
Hook me up  
I'm reaching out for you, come on  
Hook me up  
I know you can do it, come on, take me on  
  
Are you there?  
Tell me what you're feeling.  
Your fears and all your wildest dreams  
Everyone around the world  
Is feeling just the same way that we are  
Reaching out around the world  
Will someone somewhere throw me a line?  
  
[Chorus]  
  
Save me, save me  
Save me, save me  
Hello, is there anybody out there?  
  
Calling out around the world  
Maybe someday might be tonite  
  
[Chorus]  
  
Hook me up  
I'm hanging on the line, come on  
Hook me up  
Make me come alive, come on, take me on  
  
Save me, save me,  
Save me, save me

"

Bon Jovi,I Am,/b/bon+jovi/i+am_20426823.html,"How you spend your minutes are what matters  
All tomorrows come from yesterdays  
When you're feeling broken, bruised and sometimes shattered  
Blow out the candles on the cake  
Like everything's a big mistake  
  
It seems you always wait for life to happen  
And your last buck can't buy a lucky break  
If all we've got is us then life's worth living  
And if you're in, you know I'm in  
I'm ready and I'm willing  
  
I am  
When you think that no one needs you, sees you or believes you  
No one's there to understand  
I am  
I'll be there to be that someone  
When you think that no one is there to hold your hand  
I am  
  
We're just who we are, there's no pretending  
It takes a while to learn to live in your own skin  
Say a prayer that we might find our happy ending  
And if you're in you know I'm in  
I'm ready and I'm willing  
  
Chorus: I am  
When you think that no one needs you, sees you or believes you  
No one's there to understand  
I am  
I'll be there to be that someone  
When you think that no one is there to hold your hand  
I am  
  
I ain't got no halo hanging over my head  
I ain't gonna judge you, I'm just here to love you  
I am, I am  
  
Chorus: I am  
When you think that no one needs you, sees you or believes you  
No one's there to understand  
I am  
I'll be there to be that someone  
When you think that no one is there to hold your hand  
I am  
When you think that no one needs you, sees you or believes you  
No one's there to understand  
I am  
I'll be there to be that someone  
When you think that no one is there to hold your hand  
I am  
I am  
I am

"

Bon Jovi,I Believe,/b/bon+jovi/i+believe_20022212.html,"All I know is what I've been sold  
You can read my life like a fortune told  
I've seen the dream, there's no land of Oz  
But I got my brain and I got a heart  
And courage built I won't let go  
What we need right now is, soul  
  
I can't do this, you can't do that  
They feed us lines but I won't act  
And all good things will come to pass  
But the truth is all you have to have  
And would you lie for it?  
(Do you) cry for it?  
(Would you) die for it?  
Would you  
  
I believe, I believe  
With every breath that I breathe  
You and me can turn a whisper to a scream  
I believe, I believe  
  
You know what you came here for  
You'll pay the cost,  
like it's your cross to bear  
Are we the ones that put it there  
Would you scheme for it  
scream for it, bleed for it  
Would you  
  
I believe, I believe  
Believe we're still worth  
The fight you'll see  
There's no hope for this world tonight  
I believe, I believe  
  
Don't look up on your movie screens  
In record stores or magazines  
Close your eyes and you will see  
That you are all you really need  
  
I believe, I believe  
With every breath that I breathe  
You and me can turn a  
whisper to a scream  
I believe, I believe

"

Bon Jovi,I Don't Like Mondays,/b/bon+jovi/i+dont+like+mondays_20022287.html,"The silicon chip inside her head,  
Got switched to overload  
Nobodys gonna go to school today,  
Shes gonna make them stay at home,  
And daddy doesn't understand it,  
He always said she was good as gold,  
And he can see (no reasons)  
